page_url,api_url,brand_id,brand_name,corp_name,category_large,category_middle,year,startup_cost_만원,franchise_fee_만원,education_fee_만원,deposit_만원,other_cost_만원,avg_sales_만원,avg_sales_per_area_만원,store_count,new_store_count,contract_end_count,contract_cancel_count,name_change_count,closure_rate_percent,interior_area_평,interior_cost_min_만원,interior_cost_max_만원,interior_cost_mid_만원,business_start_date,business_years,store_count_percentile,avg_sales_percentile,total_cost_percentile,industry_avg_sales_만원,industry_avg_total_cost_만원
https://jshj.net/brands/%EB%86%80%EB%B6%80%EC%98%9B%EB%82%A0%ED%86%B5%EB%8B%AD-BRD_20150519,https://api.jshj.net/api/brands/BRD_20150519,BRD_20150519,놀부옛날통닭,(주)놀부,외식,치킨,2023,69934,5500,2200,3000,59234,56456,5306,13,1,12,0,0,92.31,15,23000,26000,24500,20150730,8년 10개월,87,97,74,114849,59899
https://jshj.net/brands/%EB%AF%B8%EB%AF%B8%EC%B0%9C%EB%8B%AD-BRD_20210820,https://api.jshj.net/api/brands/BRD_20210820,BRD_20210820,미미찜닭,미미찜닭,외식,치킨,2023,47200,5500,2200,1000,38500,0,0,2,0,0,0,0,0,20,20000,23000,21500,20190405,5년 1개월,87,,44,114849,59899
https://jshj.net/brands/%EC%86%A5%EB%9A%9C%EA%BB%91%EB%B0%94%EB%B2%A0%ED%81%90%ED%86%B5%EB%8B%AD-BRD_20190581,https://api.jshj.net/api/brands/BRD_20190581,BRD_20190581,솥뚜껑바베큐통닭,(주)시원전설의푸드,외식,치킨,2023,50950,3300,2200,2000,43450,0,0,5,0,0,0,1,0,15,23000,26000,24500,20190719,4년 10개월,87,91,53,114849,59899
https://jshj.net/brands/%EB%8F%99%EB%84%A4%EC%95%84%EC%A0%80%EC%94%A8%EC%B9%98%ED%82%A8%EC%95%A4%EB%8F%99%EC%95%84%EC%A0%84-BRD_20140289,https://api.jshj.net/api/brands/BRD_20140289,BRD_20140289,동네아저씨치킨앤동아전,영맨푸드,외식,치킨,2024,28600,7700,3300,0,17600,0,0,2,0,0,1,0,50,,,,,20140501,10년 10개월,87,,10,114849,59899
https://jshj.net/brands/%EB%8B%AD%EA%B0%95%EC%A0%90-BRD_20231430,https://api.jshj.net/api/brands/BRD_20231430,BRD_20231430,닭강점,닭강점(주),외식,치킨,2023,51750,3300,2750,5000,40700,0,0,0,0,0,0,0,,10,18000,21000,19500,20231020,0년 0개월,87,29,55,114849,59899
https://jshj.net/brands/%EC%8D%AC%ED%8C%8C%EB%8B%AD%20%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8-BRD_20240992,https://api.jshj.net/api/brands/BRD_20240992,BRD_20240992,썬파닭 두마리치킨,(주)올터,외식,치킨,2025,,,,,,0,0,2,2,0,0,0,0,,,,,None,,87,,76,114849,59899
https://jshj.net/brands/%EC%98%A4%EC%BB%A4%EC%B9%98%ED%82%A8-BRD_20140035,https://api.jshj.net/api/brands/BRD_20140035,BRD_20140035,오커치킨,푸드삼성,외식,치킨,2023,59080,4400,2200,1000,51480,0,0,3,0,0,0,0,0,15,23000,26000,24500,20121003,11년 7개월,87,,64,114849,59899
https://jshj.net/brands/%EB%B9%A8%EA%B0%84%EB%8B%AD%EA%B0%95%EC%A0%95-BRD_20211553,https://api.jshj.net/api/brands/BRD_20211553,BRD_20211553,빨간닭강정,빨간닭강정,외식,치킨,2024,48445,4400,1100,3000,39945,0,0,1,1,0,0,0,0,12,18000,21000,19500,20231001,1년 5개월,87,48,48,114849,59899
https://jshj.net/brands/%ED%86%A0%EB%8B%AD%ED%86%A0%EB%8B%AD%EC%96%91%EB%85%90%EC%B9%98%ED%82%A8-BRD_20190573,https://api.jshj.net/api/brands/BRD_20190573,BRD_20190573,토닭토닭양념치킨,대흥유통,외식,치킨,2023,49970,7700,1100,2000,39170,0,0,4,0,1,0,0,25,10,10000,12000,11000,20071030,16년 7개월,87,89,51,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%EC%95%84%EB%A9%94%EB%A6%AC%EC%B9%B4Z-BRD_20240010,https://api.jshj.net/api/brands/BRD_20240010,BRD_20240010,치킨아메리카Z,(주)호프라이트,외식,치킨,2024,80631,5500,3300,10000,61831,0,0,0,0,0,0,0,,18,37000,42000,39500,None,0년 0개월,87,74,84,114849,59899
https://jshj.net/brands/%ED%94%BC%EC%9E%90%EC%97%90%20%EA%BC%AC%EC%B9%9C%20%EB%8B%AD-BRD_20214713,https://api.jshj.net/api/brands/BRD_20214713,BRD_20214713,피자에 꼬친 닭,피자에꼬친닭,외식,치킨,2023,54250,5500,3300,2000,43450,0,0,0,1,0,0,0,,10,16000,18000,17000,None,0년 0개월,87,61,57,114849,59899
https://jshj.net/brands/OEC%ED%86%B5%EC%B9%98%ED%82%A8-BRD_20211679,https://api.jshj.net/api/brands/BRD_20211679,BRD_20211679,OEC통치킨,에스알제이에프엔씨(SRJF&C),외식,치킨,2023,5500,3300,2200,0,0,108000,8288,2,1,0,0,0,0,15,0,0,0,20211113,2년 6개월,87,63,1,114849,59899
https://jshj.net/brands/%EB%A6%AC%ED%82%A8%EC%B9%98%ED%82%A8-BRD_20120100402,https://api.jshj.net/api/brands/BRD_20120100402,BRD_20120100402,리킨치킨,세음에프앤비,외식,치킨,2023,57650,3300,1100,1000,52250,0,0,2,0,1,0,0,50,20,29000,32000,30500,20051021,18년 7개월,87,,62,114849,59899
https://jshj.net/brands/%EC%B9%98%EB%B0%95%EC%8A%A4-BRD_20215734,https://api.jshj.net/api/brands/BRD_20215734,BRD_20215734,치박스,(주)동동에프엔씨,외식,치킨,2023,73500,8800,2200,2000,60500,0,0,0,0,0,0,0,,10,20000,23000,21500,20230915,0년 0개월,87,31,79,114849,59899
https://jshj.net/brands/%EA%BE%B8%EB%B8%90%EB%8B%AD%EC%84%A0%EC%83%9D%20%EC%88%AF%EB%B6%88%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8-BRD_20200751,https://api.jshj.net/api/brands/BRD_20200751,BRD_20200751,꾸븐닭선생 숯불두마리치킨,(주)올림엔터프라이즈,외식,치킨,2024,65500,11000,5500,1000,48000,4417,243,3,0,0,1,0,33.33,10,19000,21000,20000,20200805,4년 7개월,87,92,71,114849,59899
https://jshj.net/brands/%EC%95%84%EB%A6%AC%EC%95%84%EC%B9%98%ED%82%A8-BRD_20080100401,https://api.jshj.net/api/brands/BRD_20080100401,BRD_20080100401,아리아치킨,(주)현인에프앤디,외식,치킨,2023,62700,3300,3300,0,56100,0,0,2,0,0,0,0,0,20,29000,32000,30500,20061106,17년 6개월,87,85,67,114849,59899
https://jshj.net/brands/%EA%B0%93%ED%8A%80%EA%B9%80%EB%8B%AD-BRD_20200471,https://api.jshj.net/api/brands/BRD_20200471,BRD_20200471,갓튀김닭,(주)와이케이,외식,치킨,2023,74550,6600,4400,0,63550,136077,7456,7,5,0,3,0,42.86,15,47000,52000,49500,20191201,4년 5개월,87,,80,114849,59899
https://jshj.net/brands/%EB%A7%8C%EB%A7%8C%EB%8B%AD%EA%B0%95%EC%A0%95-BRD_20220468,https://api.jshj.net/api/brands/BRD_20220468,BRD_20220468,만만닭강정,만만닭강정,외식,치킨,2023,48150,5500,3300,3000,36350,0,0,1,1,0,0,0,0,10,17000,20000,18500,20221102,1년 6개월,87,,47,114849,59899
https://jshj.net/brands/%EB%8B%AD%EC%9E%AC%EC%9D%B4-BRD_20240158,https://api.jshj.net/api/brands/BRD_20240158,BRD_20240158,닭재이,제이F&C,외식,치킨,2024,76450,2200,1100,0,73150,0,0,2,1,0,0,0,0,20,41000,46000,43500,20210605,3년 9개월,87,38,82,114849,59899
https://jshj.net/brands/%EB%A7%88%ED%8C%8C%EC%B9%98%ED%82%A8-BRD_20090100469,https://api.jshj.net/api/brands/BRD_20090100469,BRD_20090100469,마파치킨,(주)한국창업경제연구소,외식,치킨,2023,39500,5500,2200,1000,30800,152629,8302,5,0,0,3,0,60,10,17000,20000,18500,20091120,14년 6개월,87,,34,114849,59899
https://jshj.net/brands/%EB%B0%94%EB%B9%84%ED%9B%84-BRD_20161222,https://api.jshj.net/api/brands/BRD_20161222,BRD_20161222,바비후,(주)내일,외식,치킨,2023,109400,8800,7700,5000,87900,305580,5093,3,0,0,2,0,66.67,20,36000,40000,38000,20161217,7년 5개월,87,11,94,114849,59899
https://jshj.net/brands/%EB%8B%AD%EA%B4%91%EC%A0%95-BRD_20190589,https://api.jshj.net/api/brands/BRD_20190589,BRD_20190589,닭광정,(주)플라잉테이블,외식,치킨,2024,67900,5500,5500,3000,53900,166851,18502,3,0,0,2,0,66.67,8,26000,29000,27500,20190708,5년 8개월,87,75,73,114849,59899
https://jshj.net/brands/K(%EC%BC%80%EC%9D%B4)%EB%8B%A5-BRD_20240847,https://api.jshj.net/api/brands/BRD_20240847,BRD_20240847,K(케이)닥,케이닥,외식,치킨,2024,111700,5500,5500,5000,95700,0,0,0,0,0,0,0,,30,62000,69000,65500,None,0년 0개월,94,,94,114849,59899
https://jshj.net/brands/%EC%88%9C%EA%B5%AC%EC%B9%98%EB%96%A1-BRD_20160999,https://api.jshj.net/api/brands/BRD_20160999,BRD_20160999,순구치떡,순구,외식,치킨,2023,57500,2000,1000,2000,52500,0,0,1,0,0,0,1,0,10,14000,16000,15000,19610512,7년 7개월,94,,62,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%EC%9D%B4%EB%82%A8%EB%8B%AC%EB%9D%BC-BRD_20190385,https://api.jshj.net/api/brands/BRD_20190385,BRD_20190385,치킨이남달라,(주)더기발한,외식,치킨,2023,53260,7150,2200,2000,41910,0,0,2,0,0,1,0,50,,,,,20180630,5년 11개월,94,,57,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%EB%B2%84%EC%8A%A4-BRD_20130265,https://api.jshj.net/api/brands/BRD_20130265,BRD_20130265,치킨버스,(주)푸드버스,외식,치킨,2024,86600,5500,2200,3000,75900,399161,15228,2,0,0,1,0,50,,,,,20120711,12년 8개월,94,,86,114849,59899
https://jshj.net/brands/%EB%8D%94%EA%B9%A8%EB%B9%84%20%EB%8B%AD%EA%B0%95%EC%A0%95-BRD_20240163,https://api.jshj.net/api/brands/BRD_20240163,BRD_20240163,더깨비 닭강정,(주)고려식품,외식,치킨,2024,57100,3300,2200,1000,50600,0,0,1,1,0,0,0,0,10,20000,23000,21500,None,2년 1개월,94,,61,114849,59899
https://jshj.net/brands/%EA%B0%80%EB%A7%88%EC%86%A5%ED%92%88%EC%9D%80%EC%B9%98%ED%82%A8-BRD_20230503,https://api.jshj.net/api/brands/BRD_20230503,BRD_20230503,가마솥품은치킨,가마솥품은치킨(옥련점),외식,치킨,2024,99275,5500,5500,0,88275,0,0,0,0,0,0,0,,25,65000,72000,68500,None,0년 0개월,94,,90,114849,59899
https://jshj.net/brands/%EC%97%AD%EC%A0%84%EC%B9%98%ED%82%A8-BRD_20212995,https://api.jshj.net/api/brands/BRD_20212995,BRD_20212995,역전치킨,(주)제이앤디에프앤비,외식,치킨,2024,40400,5500,2200,3000,29700,0,0,0,0,0,0,0,,,,,,20211001,3년 5개월,94,,31,114849,59899
https://jshj.net/brands/%EA%BD%82%EB%94%B0-BRD_20210273,https://api.jshj.net/api/brands/BRD_20210273,BRD_20210273,꽂따,꽂따,외식,치킨,2024,149300,11000,5500,3000,129800,636375,10143,1,0,0,0,0,0,,,,,20221020,2년 5개월,94,2,98,114849,59899
https://jshj.net/brands/%EC%8B%A0%EB%B0%9C%EA%B0%80%EA%B2%8C-BRD_20214189,https://api.jshj.net/api/brands/BRD_20214189,BRD_20214189,신발가게,(주)홀로그램,외식,치킨,2025,,,,,,156000,7800,1,1,0,2,0,200,12,31000,35000,33000,20230415,,94,58,62,114849,59899
https://jshj.net/brands/%EC%B6%94%EC%96%B5%EB%8B%AD%EB%B0%9C-BRD_20180682,https://api.jshj.net/api/brands/BRD_20180682,BRD_20180682,추억닭발,추억닭발(본점),외식,치킨,2023,80650,5500,2200,2000,70950,0,0,1,0,2,0,0,200,30,37000,42000,39500,20180802,5년 9개월,94,,84,114849,59899
https://jshj.net/brands/%EB%B2%A0%EC%9D%B4%EC%A7%81%ED%94%84%EB%9D%BC%EC%9D%B4%EB%93%9C%EC%B9%98%ED%82%A8-BRD_20230728,https://api.jshj.net/api/brands/BRD_20230728,BRD_20230728,베이직프라이드치킨,조이유통(주),외식,치킨,2024,102430,5500,3300,2000,91630,726556,18164,1,1,0,0,0,0,,,,,20230713,1년 8개월,94,1,92,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%EC%96%B4%EB%95%8C-BRD_20241022,https://api.jshj.net/api/brands/BRD_20241022,BRD_20241022,치킨어때?,치킨어때,외식,치킨,2024,62000,5000,3000,5000,49000,0,0,0,0,0,0,0,,10,28000,32000,30000,None,0년 0개월,94,49,67,114849,59899
https://jshj.net/brands/%EC%84%9C%EA%B5%90%EB%8F%99%EB%8B%AD%EA%B0%95%EC%A0%95-BRD_20240574,https://api.jshj.net/api/brands/BRD_20240574,BRD_20240574,서교동닭강정,(주)뉴타운,외식,치킨,2025,,,,,,125104,12319,5,5,0,1,0,20,15,15000,17000,16000,20231221,,94,,11,114849,59899
https://jshj.net/brands/%EA%BC%AC%EA%BC%AC%EC%88%9C%EC%9D%B4-BRD_20120100693,https://api.jshj.net/api/brands/BRD_20120100693,BRD_20120100693,꼬꼬순이,진미통상,외식,치킨,2023,63050,3300,2200,2000,55550,69200,6920,1,0,0,0,0,0,20,20000,23000,21500,20110602,12년 11개월,94,56,68,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%EB%8D%94%EC%B9%98%ED%82%A8-BRD_20150275,https://api.jshj.net/api/brands/BRD_20150275,BRD_20150275,치킨더치킨,(주)원진푸드,외식,치킨,2023,22880,550,1100,0,21230,0,0,1,1,0,0,0,0,10,10000,12000,11000,20150325,9년 2개월,94,,5,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%EC%9D%B4%EC%A6%88%EB%B0%B1-BRD_20231034,https://api.jshj.net/api/brands/BRD_20231034,BRD_20231034,치킨이즈백,에스엘(SLFOOD),외식,치킨,2023,74800,5500,5500,0,63800,0,0,0,0,0,0,0,,15,31000,35000,33000,20230726,0년 0개월,94,72,81,114849,59899
https://jshj.net/brands/3%EB%B2%88%EA%B0%80%EC%B9%98%ED%82%A8-BRD_20211501,https://api.jshj.net/api/brands/BRD_20211501,BRD_20211501,3번가치킨,(주)제이원에프앤비,외식,치킨,2023,76405,5500,3300,1000,66605,0,0,1,1,0,0,0,0,15,31000,35000,33000,20221014,1년 7개월,94,,82,114849,59899
https://jshj.net/brands/%EB%8D%94%ED%9B%84%EB%9D%BC%EC%9D%B4%ED%8C%AC%20%EC%B9%98%ED%82%A8%ED%81%B4%EB%9F%BD-BRD_20140813,https://api.jshj.net/api/brands/BRD_20140813,BRD_20140813,더후라이팬 치킨클럽,아이에스크리에이티브,외식,치킨,2024,49698,3300,1100,0,45298,115368,7691,1,0,0,0,0,0,15,26000,29000,27500,20140703,10년 8개월,94,83,50,114849,59899
https://jshj.net/brands/%EC%A4%91%EC%95%99%EC%8B%9C%EC%9E%A5%ED%86%B5%EB%8B%AD-BRD_20190488,https://api.jshj.net/api/brands/BRD_20190488,BRD_20190488,중앙시장통닭,세아씨앤푸드,외식,치킨,2024,51750,8800,1100,5000,36850,0,0,1,0,0,0,0,0,5,10000,12000,11000,20160701,8년 8개월,94,,55,114849,59899
https://jshj.net/brands/%EC%88%9C%EC%82%B4%EB%A1%9C31-BRD_20211979,https://api.jshj.net/api/brands/BRD_20211979,BRD_20211979,순살로31,토브(주),외식,치킨,2025,,,,,,0,0,1,0,0,2,0,200,10,18000,21000,19500,20230620,,94,,66,114849,59899
https://jshj.net/brands/%EC%B0%B8%EC%88%AF%EB%B6%88%EC%97%90%EA%BE%B8%EC%9A%B4%EB%8B%AD-BRD_20180616,https://api.jshj.net/api/brands/BRD_20180616,BRD_20180616,참숯불에꾸운닭,참숯으로꾸운닭,외식,치킨,2023,137855,11000,5500,5000,116355,0,0,1,0,0,1,0,100,50,94000,104000,99000,20190101,5년 4개월,94,,97,114849,59899
https://jshj.net/brands/%EA%B0%80%EB%A7%88%ED%86%B5-BRD_20200964,https://api.jshj.net/api/brands/BRD_20200964,BRD_20200964,가마통,가마통,외식,치킨,2023,50500,4400,1100,1000,44000,0,0,2,1,0,0,0,0,20,20000,23000,21500,20200914,3년 8개월,94,,51,114849,59899
https://jshj.net/brands/%EC%8B%A0%EC%84%B8%EA%B3%84%20%EB%8B%AD%EB%B0%9C-BRD_20220219,https://api.jshj.net/api/brands/BRD_20220219,BRD_20220219,신세계 닭발,신세계닭발,외식,치킨,2023,64020,7700,3300,0,53020,227761,9490,1,1,0,0,0,0,30,31000,35000,33000,20220415,2년 1개월,94,73,69,114849,59899
https://jshj.net/brands/%EB%B8%8C%EB%9D%BC%EB%B3%B4%EC%B9%98%ED%82%A8%ED%94%BC%EC%9E%90-BRD_20161309,https://api.jshj.net/api/brands/BRD_20161309,BRD_20161309,브라보치킨피자,(주)브라보마케팅,외식,치킨,2025,,,,,,0,0,1,0,0,0,0,0,20,48000,53000,50500,20161001,,94,,91,114849,59899
https://jshj.net/brands/%EC%9B%90%EC%A0%95%EC%88%AF%EB%B6%88%EB%8B%AD%EB%B0%94%EB%B2%A0%ED%81%90-BRD_20231579,https://api.jshj.net/api/brands/BRD_20231579,BRD_20231579,원정숯불닭바베큐,원정바베큐,외식,치킨,2023,44770,0,2200,0,42570,0,0,0,0,0,0,0,,12,26000,29000,27500,20110531,0년 0개월,94,81,40,114849,59899
https://jshj.net/brands/%EC%A2%85%EB%A1%9C%20%EC%A0%95%EC%A7%84%EB%AF%B8%ED%86%B5%EB%8B%AD-BRD_20240684,https://api.jshj.net/api/brands/BRD_20240684,BRD_20240684,종로 정진미통닭,종로정진미통닭,외식,치킨,2024,37000,5500,5500,1000,25000,0,0,0,0,0,0,0,,10,9000,11000,10000,None,0년 0개월,94,,25,114849,59899
https://jshj.net/brands/%ED%8C%94%EB%B3%B5%ED%86%B5%EB%8B%AD-BRD_20212436,https://api.jshj.net/api/brands/BRD_20212436,BRD_20212436,팔복통닭,(주)팔복식품,외식,치킨,2023,160600,11000,1100,0,148500,0,0,0,0,0,0,0,,40,62000,69000,65500,None,0년 0개월,94,,99,114849,59899
